-43.1484680175781	-12.0216751098633	48.6473693847656
-43.1397285461426	-11.6176185607910	48.6741561889648
-43.1385307312012	-11.5799713134766	48.0711936950684
-43.1324005126953	-12.5040988922119	48.5099258422852
-43.1286468505859	-12.2875328063965	47.9144554138184
-43.1144599914551	-11.1540746688843	48.4912185668945
-43.1073760986328	-12.8124866485596	48.0723533630371
-43.0990638732910	-11.8653249740601	47.5441665649414
-43.0955848693848	-11.9400777816772	49.1913261413574
-43.0946273803711	-11.3761634826660	47.5551834106445
-43.0835647583008	-13.1793832778931	48.3925743103027
-43.0792388916016	-11.5032339096069	49.1990547180176
-43.0755577087402	-12.8823957443237	49.0435485839844
-43.0600662231445	-10.7063407897949	47.7363967895508
-43.0546188354492	-12.6096067428589	49.4163398742676
-43.0467033386231	-12.8722352981567	47.3926162719727
-43.0399742126465	-11.0875005722046	49.1794548034668
-43.0378837585449	-10.6898202896118	48.6523895263672
-43.0343170166016	-13.4068307876587	47.6458625793457
-43.0212593078613	-13.6812810897827	48.0593566894531
-43.0151329040527	-13.3897676467896	49.1079559326172
-43.0141906738281	-12.6484708786011	47.1064605712891
-43.0071868896484	-11.4904413223267	46.9199218750000
-42.9909973144531	-12.4610052108765	49.8623847961426
-42.9855499267578	-10.5361738204956	47.0148391723633
-42.9757690429688	-13.7778768539429	48.8068275451660
-42.9615173339844	-13.6706438064575	47.3032455444336
-42.9613075256348	-11.2251634597778	49.7581634521484
-42.9572181701660	-13.0298500061035	49.8836441040039
-42.9524192810059	-14.0029125213623	47.6679687500000
-42.9402427673340	-9.82787227630615	47.8237533569336
-42.9129333496094	-9.91005134582520	46.8185806274414
-42.9058837890625	-13.4572525024414	46.8844604492188
-42.9021530151367	-12.3727340698242	46.5457305908203
-42.8829689025879	-11.9302749633789	50.4102478027344
-42.8778152465820	-14.1370058059692	49.1464385986328
-42.8661994934082	-14.2094221115112	47.3034019470215
-42.8598213195801	-12.9322900772095	50.4445114135742
-42.8552894592285	-9.45612525939941	46.8329811096191
-42.8544540405273	-10.1067447662354	49.3042373657227
-42.8486557006836	-14.4458761215210	48.1875000000000
-42.8474884033203	-13.9113073348999	49.8249015808106
-42.8278808593750	-10.1801481246948	46.1417083740234
-42.8244895935059	-14.4955520629883	47.5955734252930
-42.8217964172363	-13.5241212844849	50.3014755249023
-42.7956962585449	-9.47962284088135	46.3143196105957
-42.7953224182129	-11.1008148193359	50.5469741821289
-42.7949714660645	-12.5298814773560	50.8113441467285
-42.7819442749023	-9.75986099243164	46.0832786560059
-42.7813720703125	-9.25405502319336	48.5411186218262
-42.7727661132813	-14.2705078125000	46.9430580139160
-42.7721328735352	-8.95508480072022	48.0147399902344
-42.7713088989258	-13.2409057617188	46.2825965881348
-42.7606163024902	-9.00424194335938	46.6042098999023
-42.7541351318359	-13.9033460617065	46.5758209228516
-42.7534637451172	-10.0564107894897	45.8470649719238
-42.7507934570313	-11.1384201049805	45.7434349060059
-42.7343978881836	-10.5388145446777	45.6816329956055
-42.7125091552734	-8.58927059173584	47.2330322265625
-42.7095451354981	-14.9137220382690	48.1746330261231
-42.6846771240234	-14.7779769897461	47.2219810485840
-42.6749763488770	-10.1353149414063	50.5575981140137
-42.6739730834961	-14.0592460632324	50.5408248901367
-42.6690635681152	-14.9905652999878	47.6505279541016
-42.6648445129395	-13.4240140914917	51.0261421203613
-42.6570434570313	-12.1918497085571	51.3634033203125
-42.6550483703613	-11.9237918853760	45.5070724487305
-42.6477165222168	-12.7177867889404	45.7067451477051
-42.6344909667969	-8.92994117736816	46.0209426879883
-42.6341018676758	-12.9289064407349	51.3123397827148
-42.6305694580078	-13.8921871185303	46.1701965332031
-42.6289978027344	-8.29081439971924	46.8168525695801
-42.6110229492188	-14.7070283889771	50.2308273315430
-42.6047859191895	-9.28361320495606	50.1633720397949
-42.6009445190430	-11.5367412567139	51.5024566650391
-42.5977439880371	-14.9978961944580	49.9131164550781
-42.5959167480469	-8.43976306915283	46.2754325866699
-42.5851249694824	-8.12712192535400	48.4661788940430
-42.5823287963867	-10.2765207290649	51.0678367614746
-42.5683403015137	-8.14235305786133	46.5382385253906
-42.5643043518066	-13.3255109786987	45.7111320495606
-42.5502319335938	-10.7154579162598	51.4106903076172
-42.5333938598633	-9.33375930786133	50.6649551391602
-42.5323982238770	-14.5576572418213	46.4132499694824
-42.5266456604004	-15.4443235397339	49.4088439941406
-42.5140686035156	-15.1217203140259	47.0295562744141
-42.5012817382813	-12.2808389663696	45.1595687866211
-42.4970130920410	-8.30775928497315	49.7832717895508
-42.4953651428223	-11.5454473495483	44.9734573364258
-42.4880142211914	-9.55014324188232	45.1144676208496
-42.4723701477051	-8.76186370849609	50.5221557617188
-42.4674606323242	-7.47877597808838	47.8369331359863
-42.4596481323242	-11.1136789321899	44.8375701904297
-42.4530220031738	-13.0298461914063	51.8297882080078
-42.4353752136231	-7.40459012985230	48.4255485534668
-42.4206886291504	-9.88191890716553	44.8198509216309
-42.4204368591309	-11.7518911361694	52.1213951110840
-42.4135780334473	-13.5155620574951	51.7657394409180
-42.4118232727051	-15.8259801864624	48.8178901672363
-42.4005126953125	-12.0273084640503	52.1782798767090
-42.3914756774902	-10.8886814117432	52.0310516357422
-42.3910713195801	-14.7504138946533	51.1150856018066
-42.3893318176270	-7.22545433044434	47.2857513427734
-42.3855552673340	-14.8513412475586	46.2824592590332
-42.3821487426758	-9.53610420227051	51.3898811340332
-42.3777160644531	-15.7376995086670	50.1265335083008
-42.3724021911621	-7.65614175796509	49.7358894348145
-42.3648910522461	-13.7310934066772	45.4117698669434
-42.3604621887207	-22.3005943298340	47.0454216003418
-42.3584747314453	-8.02743148803711	45.6269264221191
-42.3557319641113	-14.3775062561035	51.5055122375488
-42.3549804687500	-21.4937248229980	46.7445220947266
-42.3472099304199	-21.5161991119385	47.2133331298828
-42.3431205749512	-22.0223426818848	46.3898887634277
-42.3397903442383	-22.3507633209229	47.4204254150391
-42.3373908996582	-22.6156253814697	46.8112373352051
-42.3350715637207	-8.19710445404053	50.7311019897461
-42.3331756591797	-15.5680885314941	50.5863304138184
-42.3323059082031	-11.1851196289063	52.3042640686035
-42.3242759704590	-8.62528705596924	45.0626754760742
-42.3242454528809	-22.8416194915772	47.0847129821777
-42.3225402832031	-14.3354167938232	45.6730422973633
-42.3151969909668	-15.9624938964844	47.7151412963867
-42.3124771118164	-21.3074703216553	46.1688957214356
-42.3063659667969	-9.96246147155762	51.8704948425293
-42.3054504394531	-7.06232261657715	48.9835777282715
-42.3042259216309	-22.3639030456543	47.7534179687500
-42.3029212951660	-12.8133239746094	44.9020690917969
-42.3009643554688	-22.8995399475098	47.3673210144043
-42.2965927124023	-16.1179046630859	48.2594909667969
-42.2944183349609	-16.2871723175049	49.2799110412598
-42.2921371459961	-8.58206081390381	51.2476501464844
-42.2911033630371	-22.6911888122559	46.3130836486816
-42.2906837463379	-20.7677497863770	46.2234420776367
-42.2905807495117	-22.3606662750244	46.0884971618652
-42.2847785949707	-20.5295524597168	46.7738227844238
-42.2845649719238	-11.9447145462036	44.5629882812500
-42.2737655639648	-22.9928150177002	46.5654678344727
-42.2720527648926	-21.6175155639648	45.8850326538086
-42.2694587707520	-6.70098066329956	48.2700576782227
-42.2579612731934	-7.28912115097046	45.9496345520020
-42.2531929016113	-22.9039039611816	47.8248062133789
-42.2527961730957	-21.5070705413818	47.9712066650391
-42.2361373901367	-9.28041362762451	51.7752799987793
-42.2283020019531	-22.1005611419678	45.6906623840332
-42.2267227172852	-22.4728088378906	45.7698554992676
-42.2241249084473	-7.63503646850586	50.8159408569336
-42.2214355468750	-12.8865137100220	52.4584236145020
-42.2210159301758	-11.2429199218750	44.2812385559082
-42.2174072265625	-7.39345836639404	50.4524078369141
-42.2152595520020	-23.3609123229980	46.7373008728027
