-29.229	30.733	-20.379
-35.258	63.927	2.6064
-52.04	54.989	16.346
-55.645	23.77	10.195
-64.864	60.508	36.844
-2.7228	20.447	6.6012
-34.285	50.775	-28.508
-9.196	44.708	6.4556
-64.941	50.368	34.379
-47.293	60.423	38.944
-62.663	53.625	37.385
-56.44	65.22	41.089
-39.261	43.351	-18.116
-6.2562	28.027	9.1291
-8.3851	48.4	0.30984
-43.93	23.059	19.192
-77.359	47.071	3.0499
-51.637	18.35	-13.124
-50.754	13.768	-19.112
-23.004	21.449	23.447
-16.011	51.845	15.636
-79.258	49.862	6.0556
-19.041	22.729	24.449
-12.916	37.249	-14.051
-48.315	15.265	6.5713
-76.04	80.285	35.386
-15.222	55.579	-5.052
-11.919	53.466	9.0421
-56.926	37.198	-16.936
-76.465	72.715	29.634
-45.539	15.872	15.231
-65.763	58.213	23.222
-82.015	39.506	2.0474
-65.008	39.573	-17.694
-68.776	74.917	25.698
-82.451	26.082	19.786
-58.833	30.866	19.889
-13.963	50.112	-10.593
-23.571	47.924	-20.155
-60.984	45.669	24.806
-66.088	46.025	31.828
-72.061	33.882	24.846
-72.54	56.349	-2.2223
-63.963	51.877	35.644
-81.833	27.615	15.436
-58.965	22.869	-1.5451
-79.41	33.48	-3.9979
-84.751	29.834	23.126
1.0136	22.845	5.9459
-62.553	52.433	-10.111
-35.615	41.428	32.697
-84.092	53.938	17.625
-28.301	58.389	-13.696
-81.902	35.382	2.4229
-11.826	38.065	23.853
-73.352	31.006	-7.0797
-16.793	15.661	14.627
-19.698	28.706	-18.759
-55.504	52.925	18.395
-28.365	6.9296	0.82219
-36.94	7.1365	-15.205
-5.7816	17.96	-3.7951
-17.896	58.288	-0.67643
-67.6	63.609	24.625
-63.857	46.357	-12.26
-87.082	45.668	25.978
-74.289	31.477	-9.566
-52.078	25.03	15.313
-78.441	32.175	11.033
-34.047	9.1055	1.2241
-41.197	27.834	29.778
-78.331	77.691	29.326
-23.625	16.697	16.504
-17.912	45.408	-22.051
-0.92945	35.231	-2.6178
-83.064	43.77	8.7584
-36.315	27.343	-22.209
-36.901	8.7121	-14.414
-43.186	47.663	-21.993
-83.538	52.332	16.272
-65.42	62.333	42.032
-3.7528	29.967	10.13
-60.254	26.362	-27.394
-72.868	90.314	37.698
-41.797	21.368	20.145
-24.765	24.405	-15.415
-77.258	87.258	33.705
-79.651	48.022	-1.6056
-76.051	73.649	27.67
-40.885	12.313	11.968
-18.357	15.73	13.379
-20.415	11.16	-12.325
-70.105	55.433	-3.5561
-50.079	54.072	-8.5913
-29.617	23.941	24.789
-60.275	14.922	-22.916
-53.984	20.026	-14.788
-17.663	56.712	-4.8384
-57.32	55.969	39.485
-6.8588	16.511	-4.6892
-65.599	53.343	37
-26.245	62.355	-5.6991
-57.344	27.015	-12.784
-44.338	13.152	16.367
1.5728	29.242	7.6261
-86.203	43.195	24.097
-4.2469	38.275	-2.1889
-18.155	28.178	27.759
-41.307	34.782	32.486
-36.378	60.173	-10.049
-50.552	52.469	-7.8206
-55.967	30.47	-14.168
-37.533	10.417	5.5901
-24.902	18.253	21.301
-39.637	44.531	-18.286
-76.103	63.704	25.397
4.0426	29.735	7.1075
-71.119	24.402	6.06
-70.93	85.895	33.033
-72.575	69.43	31.662
-70.834	37.034	25.157
-50.146	23.88	20.062
5.1715	32.082	6.2708
-89.117	31.824	14.688
-63.561	56.461	1.0855
-10.325	49.105	6.5149
-45.972	49.827	-27.156
-44.408	13.091	1.0332
-38.042	17.426	17.411
